id,name,email,phone,website,zip,date
479,,,061234,https://google.com,10000,2026-08-01
480,John123,test@mail.com,061234,https://openai.com,,2026-02-30
481,John,user481@example.com,,,,2026-08-01
482,Sara,test@mail.com,123,https://www.github.com,12,2026-08-01
483,Alice,,+212623595825,http://amazon.com,ABCDE,
484,John123,test@mail.com,+21266123,http://amazon.com,90210,01-01-2026
485,,,,https://openai.com,ABCDE,2026-08-01
486,Alice,test@mail.com,+21266123,http://amazon.com,12,2026-08-01
487,Lina,user487@example.com,+21266123,http://google.com,10000,01-01-2026
488,John,bademail,123,htp:/bad,12,2026-08-01
489,Bob,foo@@bar,,https://www.github.com,ABCDE,2026-02-30
490,John123,foo@@bar,+212685086897,https://google.com,,2026-02-30
491,John123,test@mail.com,,https://www.github.com,,2026-02-30
492,John123,user492@example.com,123,https://openai.com,90210,01-01-2026
493,John,foo@@bar,123,htp:/bad,90210,01-01-2026
494,Sara,test@mail.com,061234,,90210,01-01-2026
495,,bademail,,http://amazon.com,90210,01-01-2026
496,,,,http://amazon.com,12,01-01-2026
497,John,,123,https://openai.com,10000,2026-02-30
498,John,test@mail.com,+212632030903,htp:/bad,12,2026-02-30
499,Lina,user499@example.com,061234,http://google.com,12,01-01-2026
500,Alice,user500@example.com,123,htp:/bad,,2026-02-30
501,John,user501@example.com,061234,htp:/bad,ABCDE,2026-08-01
502,John123,foo@@bar,+21266123,http://amazon.com,12,2026-02-30
503,,foo@@bar,+212653611243,http://google.com,90210,2026-08-01
504,Mike,user504@example.com,+212636847174,htp:/bad,ABCDE,
505,Sara,user505@example.com,+212684448150,http://amazon.com,ABCDE,01-01-2026
506,,user506@example.com,+212678351547,http://google.com,90210,2026-08-01
507,,foo@@bar,+212631934016,https://www.github.com,12,01-01-2026
508,John,,123,https://openai.com,ABCDE,
509,Alice,bademail,+212667457325,https://www.github.com,12,2026/13/40
510,Sara,foo@@bar,123,http://amazon.com,10000,2026-02-30
511,@@Mike,bademail,061234,htp:/bad,12,
512,John123,,,http://amazon.com,10000,01-01-2026
513,@@Mike,user513@example.com,,https://google.com,90210,2026/13/40
514,Sara,bademail,,https://www.github.com,12,01-01-2026
515,,test@mail.com,123,https://google.com,ABCDE,01-01-2026
516,Mike,,,https://google.com,12,2026-08-01
517,Sara,user517@example.com,,,ABCDE,2026-08-01
518,,,+21266123,http://google.com,10000,2026/13/40
519,@@Mike,test@mail.com,,,90210,2026-08-01
520,Mike,user520@example.com,+212682703455,http://google.com,10000,01-01-2026
521,John,user521@example.com,061234,htp:/bad,ABCDE,01-01-2026
522,Bob,,061234,https://www.github.com,12,2026-08-01
523,John,user523@example.com,,http://google.com,10000,
524,John123,user524@example.com,+21266123,http://amazon.com,10000,
525,Sara,user525@example.com,061234,,ABCDE,2026-08-01
526,Sara,foo@@bar,+212675111859,http://amazon.com,10000,
527,Lina,foo@@bar,123,htp:/bad,12,2026/13/40
528,@@Mike,,,htp:/bad,,2026/13/40
529,Bob,user529@example.com,+21266123,https://google.com,90210,2026-08-01
530,@@Mike,foo@@bar,,https://google.com,ABCDE,2026-02-30
531,Sara,user531@example.com,123,http://google.com,ABCDE,
532,Lina,foo@@bar,+212649163770,htp:/bad,12,2026-08-01
533,,,+212612085505,,90210,2026-08-01
534,Sara,bademail,061234,https://openai.com,,2026-08-01
535,Alice,bademail,061234,https://www.github.com,12,2026/13/40
536,@@Mike,,123,https://openai.com,10000,01-01-2026
537,Bob,user537@example.com,+21266123,htp:/bad,90210,2026/13/40
538,John,,123,http://google.com,,01-01-2026
539,Bob,test@mail.com,061234,https://openai.com,,01-01-2026
540,Sara,foo@@bar,+21266123,https://www.github.com,ABCDE,
541,,user541@example.com,061234,https://openai.com,90210,2026-02-30
542,John123,,,https://google.com,,2026/13/40
543,@@Mike,,+21266123,https://openai.com,10000,2026-02-30
544,Sara,test@mail.com,123,htp:/bad,10000,2026-02-30
545,Mike,,+21266123,,10000,01-01-2026
546,John,test@mail.com,123,,ABCDE,
547,John,,123,https://google.com,90210,2026-02-30
548,@@Mike,,+21266123,https://google.com,90210,2026-08-01
549,@@Mike,bademail,+21266123,,10000,2026-02-30
550,@@Mike,user550@example.com,,https://google.com,,2026-08-01
551,Sara,test@mail.com,+21266123,http://amazon.com,,2026/13/40
552,Alice,user552@example.com,+212631211649,http://amazon.com,,2026/13/40
553,Mike,bademail,061234,http://google.com,12,2026-02-30
554,Sara,user554@example.com,123,http://google.com,90210,2026/13/40
555,@@Mike,user555@example.com,061234,,ABCDE,
556,,,061234,https://openai.com,10000,
557,Alice,test@mail.com,061234,http://google.com,12,2026/13/40
558,John123,foo@@bar,+21266123,,10000,2026-08-01
559,Alice,user559@example.com,,https://google.com,10000,2026/13/40
560,John,user560@example.com,+21266123,,12,2026/13/40
561,,,+212678695413,https://openai.com,12,2026/13/40
562,Sara,user562@example.com,123,https://google.com,10000,01-01-2026
563,,,123,http://amazon.com,10000,01-01-2026
564,Mike,foo@@bar,061234,https://openai.com,,
565,Lina,,123,http://amazon.com,10000,
566,@@Mike,user566@example.com,,htp:/bad,ABCDE,2026/13/40
567,Sara,test@mail.com,,https://www.github.com,90210,
568,,,123,https://www.github.com,10000,2026-08-01
569,John123,foo@@bar,061234,htp:/bad,,
570,John,foo@@bar,,http://google.com,90210,
571,John,test@mail.com,+212642150938,htp:/bad,12,2026-08-01
572,John,test@mail.com,123,htp:/bad,12,01-01-2026
573,Sara,bademail,,http://amazon.com,12,2026-08-01
574,John123,user574@example.com,123,http://amazon.com,ABCDE,2026-02-30
575,Sara,test@mail.com,123,https://google.com,,01-01-2026
576,Mike,user576@example.com,123,http://google.com,ABCDE,2026/13/40
577,John123,foo@@bar,061234,https://www.github.com,10000,2026-02-30
578,Lina,foo@@bar,061234,https://www.github.com,10000,2026-02-30
579,Mike,,+212687949851,http://amazon.com,90210,
580,,test@mail.com,+21266123,,ABCDE,
581,Bob,user581@example.com,,http://amazon.com,,
582,Lina,bademail,123,htp:/bad,10000,01-01-2026
583,Sara,foo@@bar,+21266123,htp:/bad,,01-01-2026
584,,user584@example.com,123,http://amazon.com,12,2026-02-30
585,,foo@@bar,+212621723754,,ABCDE,2026-02-30
586,Alice,user586@example.com,+212641227174,https://www.github.com,10000,2026/13/40
587,@@Mike,bademail,+21266123,,,2026-02-30
588,John,,,http://amazon.com,90210,2026-02-30
589,Bob,,061234,,90210,
590,Mike,,+21266123,htp:/bad,10000,2026-08-01
591,Mike,user591@example.com,+21266123,https://www.github.com,12,
592,,user592@example.com,,https://google.com,10000,2026/13/40
593,John,test@mail.com,+212635028475,http://amazon.com,,2026-08-01
594,John123,user594@example.com,061234,https://google.com,12,
595,John123,foo@@bar,123,htp:/bad,90210,2026-02-30
596,Bob,user596@example.com,,,10000,01-01-2026
597,,foo@@bar,+212685773295,,90210,01-01-2026
598,Sara,bademail,061234,https://google.com,12,2026-02-30
599,@@Mike,test@mail.com,+21266123,https://www.github.com,12,
600,Sara,,+212624582635,htp:/bad,10000,2026-08-01
601,Sara,user601@example.com,+21266123,,90210,2026-08-01
602,Lina,bademail,,https://google.com,90210,
603,Sara,,+21266123,http://amazon.com,12,
604,Sara,test@mail.com,,http://google.com,90210,2026-02-30
605,Mike,test@mail.com,123,htp:/bad,10000,2026-08-01
606,Mike,foo@@bar,+21266123,https://google.com,10000,2026-02-30
607,,user607@example.com,061234,http://google.com,ABCDE,2026-02-30
608,John,bademail,061234,https://google.com,,
609,Lina,user609@example.com,123,http://google.com,10000,
610,Sara,test@mail.com,+212633204828,http://google.com,10000,
611,Alice,,123,https://google.com,,
612,Sara,test@mail.com,+21266123,http://google.com,90210,01-01-2026
613,Sara,bademail,+21266123,,ABCDE,2026-08-01
614,Sara,user614@example.com,+212627435076,https://google.com,12,2026/13/40
615,@@Mike,user615@example.com,,http://google.com,90210,
616,Sara,foo@@bar,+212646850067,,10000,01-01-2026
617,Alice,foo@@bar,+21266123,https://openai.com,,
618,Mike,test@mail.com,+212659974158,https://openai.com,ABCDE,01-01-2026
619,Lina,,123,http://google.com,10000,2026-08-01
620,John,user620@example.com,+212669730643,https://openai.com,10000,01-01-2026
621,@@Mike,foo@@bar,,https://www.github.com,12,01-01-2026
622,John123,test@mail.com,+212693941778,http://google.com,,2026/13/40
623,Alice,foo@@bar,061234,https://openai.com,90210,01-01-2026
624,Bob,user624@example.com,123,https://openai.com,,2026-08-01
625,@@Mike,test@mail.com,123,https://www.github.com,90210,01-01-2026
626,Mike,test@mail.com,+21266123,htp:/bad,90210,
627,John,test@mail.com,,,90210,01-01-2026
628,Sara,foo@@bar,+212649837301,http://google.com,ABCDE,2026/13/40
629,@@Mike,,+212693152107,http://amazon.com,12,2026-08-01
630,Lina,,061234,https://www.github.com,90210,2026/13/40
631,John,user631@example.com,061234,http://google.com,12,01-01-2026
632,Sara,test@mail.com,061234,https://openai.com,12,01-01-2026
633,,user633@example.com,+21266123,htp:/bad,12,
634,@@Mike,,061234,http://amazon.com,12,2026-02-30
635,Bob,bademail,,,,01-01-2026
636,John123,foo@@bar,+21266123,htp:/bad,ABCDE,2026-08-01
637,Alice,,061234,http://amazon.com,,2026-02-30
638,Bob,test@mail.com,123,htp:/bad,90210,2026/13/40
639,Sara,,,https://openai.com,,2026-02-30
640,,foo@@bar,123,http://amazon.com,10000,2026-08-01
641,John123,test@mail.com,123,https://www.github.com,12,01-01-2026
642,,foo@@bar,+21266123,http://amazon.com,10000,2026/13/40
643,Sara,user643@example.com,123,https://google.com,10000,2026/13/40
644,,user644@example.com,+21266123,htp:/bad,10000,
645,@@Mike,test@mail.com,+21266123,https://google.com,ABCDE,2026/13/40
646,Alice,bademail,,,ABCDE,2026/13/40
647,Mike,,+21266123,http://amazon.com,ABCDE,01-01-2026
648,John123,,,http://amazon.com,,2026-02-30
649,@@Mike,test@mail.com,061234,https://www.github.com,10000,2026/13/40
650,,user650@example.com,+212665108556,https://google.com,90210,2026/13/40
651,Sara,test@mail.com,061234,https://www.github.com,,01-01-2026
652,@@Mike,,,https://www.github.com,ABCDE,2026-02-30
653,John123,,061234,http://amazon.com,12,2026-08-01
654,John,user654@example.com,123,http://amazon.com,ABCDE,2026-08-01
655,Sara,user655@example.com,061234,,12,01-01-2026
656,Lina,bademail,123,https://www.github.com,,01-01-2026
657,Sara,test@mail.com,061234,,,
658,Sara,user658@example.com,+21266123,,,
659,Bob,user659@example.com,061234,http://google.com,90210,2026/13/40
660,John123,,+21266123,http://amazon.com,90210,2026-08-01
661,@@Mike,test@mail.com,123,https://openai.com,90210,2026/13/40
662,Mike,bademail,061234,http://google.com,90210,2026-08-01
663,John123,foo@@bar,061234,,10000,
664,,,,https://www.github.com,10000,
665,Sara,,123,http://google.com,12,2026-08-01
666,John123,,,https://openai.com,90210,01-01-2026
667,@@Mike,test@mail.com,123,htp:/bad,90210,01-01-2026
668,John123,bademail,061234,htp:/bad,90210,
669,Alice,user669@example.com,061234,http://amazon.com,ABCDE,
670,Mike,test@mail.com,,https://openai.com,90210,2026/13/40
671,John,,,http://amazon.com,12,2026-08-01
672,John,bademail,123,https://openai.com,90210,
673,Bob,user673@example.com,123,,10000,2026-02-30
674,Alice,user674@example.com,+212623799464,https://www.github.com,12,2026/13/40
675,@@Mike,,123,https://openai.com,90210,
676,Lina,foo@@bar,+21266123,https://google.com,10000,2026/13/40
677,Lina,,061234,,10000,
678,,bademail,123,https://www.github.com,10000,2026-02-30
679,Mike,bademail,+212691631514,http://amazon.com,90210,2026-02-30
680,Lina,bademail,+21266123,https://www.github.com,,
681,,,123,https://google.com,,2026-08-01
682,Bob,test@mail.com,,https://www.github.com,90210,01-01-2026
683,Mike,test@mail.com,123,http://google.com,12,2026/13/40
684,John,foo@@bar,+21266123,https://openai.com,,01-01-2026
685,John123,test@mail.com,123,,ABCDE,2026-02-30
686,Sara,foo@@bar,,http://amazon.com,90210,2026-08-01
687,@@Mike,user687@example.com,061234,https://google.com,,2026-02-30
688,@@Mike,user688@example.com,+21266123,,,01-01-2026
689,,foo@@bar,+212678117318,https://www.github.com,10000,
690,Mike,test@mail.com,123,https://openai.com,90210,01-01-2026
691,Sara,,+21266123,https://www.github.com,10000,2026-08-01
692,,bademail,123,http://amazon.com,90210,2026-08-01
693,,test@mail.com,061234,https://www.github.com,,2026/13/40
694,John,foo@@bar,+21266123,http://google.com,10000,2026/13/40
695,Bob,user695@example.com,123,http://amazon.com,12,
696,John123,user696@example.com,123,https://www.github.com,12,2026-02-30
697,John,foo@@bar,+212682522256,,90210,01-01-2026
698,@@Mike,test@mail.com,123,https://google.com,ABCDE,2026-02-30
699,Bob,,061234,http://amazon.com,ABCDE,2026-02-30
700,John,user700@example.com,061234,,,2026/13/40
701,Alice,foo@@bar,123,http://amazon.com,10000,01-01-2026
702,Sara,foo@@bar,+21266123,https://www.github.com,ABCDE,2026-02-30
703,Sara,user703@example.com,123,https://google.com,10000,01-01-2026
704,Lina,test@mail.com,123,http://amazon.com,12,2026-08-01
705,,,061234,htp:/bad,ABCDE,2026-08-01
706,John,foo@@bar,061234,http://google.com,90210,
707,@@Mike,user707@example.com,123,,,2026-02-30
708,Alice,test@mail.com,,http://amazon.com,ABCDE,01-01-2026
709,@@Mike,bademail,,,10000,2026-02-30
710,Sara,test@mail.com,+212615197279,http://amazon.com,ABCDE,2026-02-30
711,Bob,user711@example.com,+212631043774,http://amazon.com,12,2026/13/40
712,@@Mike,user712@example.com,+212631243257,https://openai.com,12,01-01-2026
713,,test@mail.com,,http://google.com,10000,2026/13/40
714,Sara,user714@example.com,+212697709674,https://google.com,10000,2026-02-30
715,Sara,,+212674712583,http://google.com,,2026-08-01
716,Sara,,061234,https://openai.com,12,
717,Sara,foo@@bar,123,https://google.com,ABCDE,2026/13/40
718,John,user718@example.com,+212678147541,http://amazon.com,10000,01-01-2026
719,Bob,foo@@bar,061234,https://www.github.com,10000,2026-08-01
720,Bob,test@mail.com,+21266123,https://openai.com,10000,2026/13/40
721,Bob,foo@@bar,+21266123,https://www.github.com,90210,2026-02-30
722,@@Mike,test@mail.com,,http://amazon.com,90210,2026-02-30
723,Lina,test@mail.com,123,https://google.com,10000,01-01-2026
724,Bob,,061234,htp:/bad,90210,2026-02-30
725,John,,061234,http://google.com,90210,01-01-2026
726,Bob,,,https://openai.com,12,
727,John123,bademail,+212622909863,https://google.com,90210,2026-08-01
728,John,bademail,,https://openai.com,10000,
729,Bob,user729@example.com,061234,http://google.com,ABCDE,2026-02-30
730,Sara,user730@example.com,123,https://www.github.com,ABCDE,01-01-2026
731,John,,061234,https://www.github.com,12,2026-08-01
732,John123,test@mail.com,,http://google.com,ABCDE,2026/13/40
733,Sara,foo@@bar,,http://google.com,10000,01-01-2026
734,John,user734@example.com,+21266123,http://google.com,ABCDE,2026/13/40
735,Alice,user735@example.com,061234,,12,01-01-2026
736,Alice,user736@example.com,061234,https://www.github.com,90210,2026-02-30
737,Alice,,+212669599876,htp:/bad,,01-01-2026
738,Lina,test@mail.com,061234,,12,2026-02-30
739,Sara,user739@example.com,061234,http://google.com,12,01-01-2026
740,Sara,bademail,,https://google.com,,01-01-2026
741,Lina,bademail,+212699260917,https://openai.com,ABCDE,01-01-2026
742,John123,,123,http://google.com,10000,2026-08-01
743,Sara,test@mail.com,,http://google.com,ABCDE,2026-02-30
744,Mike,bademail,123,htp:/bad,,01-01-2026
745,Mike,test@mail.com,+212642654916,htp:/bad,12,2026-08-01
746,Mike,bademail,123,htp:/bad,,01-01-2026
747,Sara,,+212688936091,https://google.com,12,2026/13/40
748,,user748@example.com,,http://amazon.com,ABCDE,01-01-2026
749,John,foo@@bar,+21266123,https://www.github.com,ABCDE,2026-08-01
750,Mike,user750@example.com,+212624038897,https://google.com,10000,01-01-2026
751,Alice,user751@example.com,061234,https://openai.com,12,2026-08-01
752,John,test@mail.com,+212664850123,https://openai.com,10000,
753,John123,user753@example.com,123,https://openai.com,ABCDE,
754,Lina,user754@example.com,061234,https://www.github.com,90210,2026/13/40
755,Bob,,123,http://amazon.com,ABCDE,2026/13/40
756,,user756@example.com,123,https://google.com,90210,01-01-2026
757,John,,+212629995845,http://amazon.com,10000,
758,Sara,user758@example.com,061234,https://openai.com,,2026/13/40
759,Sara,bademail,+212659328876,,90210,01-01-2026
760,@@Mike,user760@example.com,123,https://google.com,12,
761,Lina,,061234,https://www.github.com,90210,2026/13/40
762,Alice,bademail,,https://openai.com,90210,01-01-2026
763,Bob,foo@@bar,+21266123,https://google.com,90210,2026-02-30
764,Sara,user764@example.com,061234,,90210,2026/13/40
765,Lina,test@mail.com,+21266123,,90210,
766,Mike,user766@example.com,061234,http://amazon.com,10000,2026/13/40
767,Bob,,+212628252713,https://openai.com,90210,01-01-2026
768,John,user768@example.com,,http://google.com,10000,2026-02-30
769,Alice,test@mail.com,061234,https://google.com,ABCDE,2026/13/40
770,John,user770@example.com,+21266123,,90210,2026/13/40
771,Sara,test@mail.com,061234,http://google.com,ABCDE,01-01-2026
772,Mike,user772@example.com,061234,http://amazon.com,90210,2026/13/40
773,Alice,foo@@bar,061234,https://www.github.com,10000,01-01-2026
774,Bob,bademail,061234,https://www.github.com,ABCDE,01-01-2026
775,Sara,foo@@bar,,htp:/bad,,2026-02-30
776,John,foo@@bar,123,htp:/bad,10000,2026-08-01
777,@@Mike,user777@example.com,,https://google.com,90210,01-01-2026
778,Alice,test@mail.com,+21266123,htp:/bad,,2026/13/40
779,@@Mike,user779@example.com,+212690316945,htp:/bad,ABCDE,2026/13/40
780,Sara,test@mail.com,123,https://google.com,,01-01-2026
781,Mike,foo@@bar,+21266123,http://amazon.com,,2026-02-30
782,Bob,foo@@bar,+21266123,https://openai.com,ABCDE,01-01-2026
783,John123,user783@example.com,123,https://www.github.com,ABCDE,2026-08-01
784,Bob,user784@example.com,123,htp:/bad,12,2026-08-01
785,Sara,user785@example.com,+21266123,https://google.com,10000,2026/13/40
786,Sara,user786@example.com,,https://openai.com,10000,2026/13/40
787,,user787@example.com,123,https://www.github.com,ABCDE,2026/13/40
788,Mike,user788@example.com,123,https://www.github.com,10000,2026-02-30
789,Mike,bademail,+21266123,http://amazon.com,12,2026-02-30
790,@@Mike,test@mail.com,+21266123,https://www.github.com,ABCDE,2026/13/40
791,Sara,bademail,,https://www.github.com,,2026/13/40
792,Alice,test@mail.com,,http://google.com,ABCDE,01-01-2026
